date,open,high,low,close,volume,market_cap,signal,short_ma,long_ma,positions,cash,stock,holding,total,roi_gross,roi_daily,roi_buy&hold,roi_daily_buy&hold,sharpe,sharpe_buy&hold
2020-05-26,204.22,205.0,196.9,200.89,477176.7353,477176.7353,0.0,219.3198,242.77935000000002,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.27298650275647923,-0.01596865050208185,0.0,1.029946472148758
2020-05-27,200.92,208.44,200.76,208.29,494816.72727,494816.72727,0.0,219.65720000000002,243.39210000000003,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.3198783347062923,0.03683607944646328,0.0,0.9721999762365984
2020-05-28,208.29,220.5,204.67,220.21,643945.97769,643945.97769,0.0,219.94,243.97914999999998,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.3954122045497751,0.05722790340390804,0.0,1.0929945986375884
2020-05-29,220.24,224.79,217.57,220.67,603058.0759,603058.0759,0.0,220.60539999999997,244.24114999999998,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.39832710221152007,0.0020889151264700256,0.0,1.270146180095839
2020-05-30,220.63,247.0,218.8,243.66,1019550.75146,1019550.75146,0.0,221.3386,244.71290000000002,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.5440086179583042,0.10418271627316811,0.0,1.2772263284969347
2020-05-31,243.71,245.39,229.58,231.57,821608.68884,821608.68884,0.0,221.92440000000002,245.19604999999999,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.4673975033267853,-0.04961832061068705,0.0,1.548677100989014
2020-06-01,231.56,250.68,230.66,248.23,823816.69936,823816.69936,0.0,222.595,245.55664999999996,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.5729674925543374,0.07194368873342838,0.0,1.365570003674705
2020-06-02,248.23,253.8,225.0,237.71,955520.91863,955520.91863,0.0,222.9478,246.00304999999997,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.5063050503770357,-0.04238005075937634,0.0,1.5614700341207026
2020-06-03,237.71,245.0,232.71,244.52,502928.13371,502928.13371,0.0,223.1404,246.47029999999998,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.5494582092389583,0.02864835303521107,0.0,1.4127182486765828
2020-06-04,244.54,246.6,236.0,243.21,669369.3392,669369.3392,0.0,223.43760000000003,247.01085,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.5411570876370319,-0.0053574349746442484,0.0,1.4975806419795081
2020-06-05,243.22,247.87,239.14,240.03,502547.41103,502547.41103,0.0,224.24540000000002,247.7164,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.5210062733667068,-0.013075120266436424,0.0,1.480103334212881
2020-06-06,240.04,244.7,237.83,241.94,389423.07798,389423.07798,0.0,225.0428,248.42884999999998,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.5331094353969964,0.007957338666000124,0.0,1.4373870932700128
2020-06-07,241.94,245.37,234.6,244.56,571102.55515,571102.55515,0.0,225.86739999999998,249.1755,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.5497116786008491,0.0108291311895512,0.0,1.4617815970722023
2020-06-08,244.57,247.7,240.59,246.4,383116.54719,383116.54719,0.0,226.405,249.862,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.5613712692478297,0.0075237160614982646,0.0,1.4948579441618126
2020-06-09,246.37,249.82,238.0,243.8,420327.17133,420327.17133,0.0,226.83660000000003,250.60150000000002,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.5448957607249224,-0.010551948051948035,0.0,1.5179307642287407
2020-06-10,243.79,250.28,242.0,247.78,431285.61715,431285.61715,0.0,227.5228,251.45925,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.570115962233065,0.016324856439704716,0.0,1.4836328378480965
2020-06-11,247.78,250.09,226.2,230.51,816456.89161,816456.89161,0.0,228.065,252.22134999999997,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.46068056523667694,-0.06969892646702724,0.0,1.5328842048556108
2020-06-12,230.46,239.38,228.19,237.55,446515.34124,446515.34124,0.0,228.757,253.02805,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.5052911729294722,0.03054097436119907,0.0,1.2862250220566844
2020-06-13,237.55,238.73,234.66,238.11,253797.7809,253797.7809,0.0,229.2466,253.76194999999998,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.5088397439959446,0.0023573984424332117,0.0,1.3732402775377746
2020-06-14,238.13,238.59,229.83,231.77,304943.21188,304943.21188,0.0,229.89399999999998,254.32185,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.4686648501362398,-0.02662634916635165,0.0,1.3802082688558541
2020-06-15,231.74,233.55,218.27,230.86,875026.92057,875026.92057,0.0,230.53400000000002,254.81849999999997,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.4628984221532223,-0.003926306251887612,0.0,1.2954992053361964
2020-06-16,230.86,236.0,228.7,235.3,499194.66758,499194.66758,0.0,231.38440000000003,255.23595,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.4910335213231101,0.019232435242138024,0.0,1.2835129866239017
2020-06-17,235.31,237.3,227.65,233.82,478187.2917,478187.2917,0.0,232.021,255.98365,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.48165515493314737,-0.006289842753931185,0.0,1.339101030988355
2020-06-18,233.82,234.65,227.93,231.27,334347.79917,334347.79917,0.0,232.7448,256.7292,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.46549648311260383,-0.010905824993584723,0.0,1.3198619144107064
2020-06-19,231.26,231.95,226.74,229.0,397284.59808,397284.59808,0.0,233.5368,257.4953,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.45111209682529624,-0.009815367319583213,0.0,1.2863974538723288
2020-06-20,229.0,230.85,225.62,228.89,303704.98826,303704.98826,0.0,234.26260000000002,258.30969999999996,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.4504150560800962,-0.0004803493449782037,0.0,1.2564364756170066
2020-06-21,228.88,231.49,227.11,228.04,256305.23734,256305.23734,0.0,235.017,259.54040000000003,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.445028832139915,-0.0037135742059504206,0.0,1.25492905356157
2020-06-22,228.03,246.89,227.51,243.13,749030.11114,749030.11114,0.0,235.52259999999998,260.66904999999997,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.54065014891325,0.06617260129801794,0.0,1.2437061497778163
2020-06-23,243.11,244.87,240.75,243.14,442296.31477,442296.31477,0.0,235.7718,261.8555,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.5407135162537228,4.113025953200733e-05,0.0,1.4152470665659291
2020-06-24,243.15,249.24,231.07,234.58,921634.0534,921634.0534,0.0,236.0718,263.00085,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.48647107280907426,-0.035206054125195285,0.0,1.4152389407651462
2020-06-25,234.57,235.39,227.56,232.5,613748.59348,613748.59348,0.0,235.98080000000002,264.17375,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.47329066599074837,-0.00886691107511306,0.0,1.3047458064010673
2020-06-26,232.49,233.61,227.75,229.64,628340.07007,628340.07007,0.0,236.06959999999998,265.32515,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.4551676066155502,-0.012301075268817296,0.0,1.2783869045602352
2020-06-27,229.66,231.42,216.0,220.94,645950.61438,645950.61438,0.0,236.0168,266.49645,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.4000380204042836,-0.03788538582128542,0.0,1.24174065486518
2020-06-28,220.94,227.96,218.32,224.93,444766.56881,444766.56881,0.0,236.53740000000002,267.58305,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.4253215892528991,0.018059201593192853,0.0,1.125287862932218
2020-06-29,224.89,229.96,221.26,227.93,597915.52242,597915.52242,0.0,237.153,268.6194,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.4443317913947152,0.013337482772417975,0.0,1.1756542578623077
2020-06-30,227.98,228.7,222.91,225.6,415036.02977,415036.02977,0.0,237.87179999999998,269.664,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.42956720106457125,-0.010222436713026029,0.0,1.2131224073220745
2020-07-01,225.59,232.71,224.16,230.99,517351.58865,517351.58865,0.0,239.1764,270.80715,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.4637221975793676,0.023891843971631355,0.0,1.183189781995421
2020-07-02,230.99,232.01,222.87,226.46,592485.91115,592485.91115,0.0,240.55759999999998,271.95265,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.4350167923452253,-0.01961123858175684,0.0,1.2489786161635845
2020-07-03,226.46,228.13,223.97,224.87,314578.5004,314578.5004,0.0,242.105,273.11314999999996,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.42494138521006275,-0.007021107480349786,0.0,1.1908304557045981
2020-07-04,224.86,230.71,224.43,229.17,307726.46593,307726.46593,0.0,243.5124,274.30345,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.4521893416133324,0.0191221594699158,0.0,1.170492004347564
2020-07-05,229.24,229.85,223.05,227.56,355747.12006,355747.12006,0.0,244.99059999999997,275.54400000000004,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.4419871997972245,-0.007025352358511094,0.0,1.22335600768957
2020-07-06,227.54,242.0,226.93,241.6,864817.507,864817.507,0.0,246.7324,276.79254999999995,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.5309549458209238,0.06169801371066974,0.0,1.2030081941421287
2020-07-07,241.6,243.77,234.4,239.39,600424.97209,600424.97209,0.0,249.0488,278.0311,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.5169507635764526,-0.00914735099337749,0.0,1.359170238838648
2020-07-08,239.39,248.88,237.78,246.95,958185.83708,958185.83708,0.0,252.03779999999998,279.2968,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.5648564729738292,0.03158026651071477,0.0,1.3327818214290839
2020-07-09,246.94,247.9,237.88,241.98,647641.58291,647641.58291,0.0,254.72400000000002,280.464,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.5333629047588871,-0.02012553148410612,0.0,1.4166527485111349
2020-07-10,241.97,242.16,235.72,241.26,455025.12385,455025.12385,0.0,257.80740000000003,281.642,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.5288004562448513,-0.0029754525167369206,0.0,1.3576623908178236
2020-07-11,241.27,241.67,237.54,239.19,294476.00626,294476.00626,0.0,260.9824,282.8541,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.5156834167669982,-0.00857995523501609,0.0,1.3491802490755105
2020-07-12,239.19,244.0,236.52,242.79,469315.1172,469315.1172,0.0,264.2908,284.04420000000005,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.5384956593371776,0.015050796437978242,0.0,1.324637519207815
2020-07-13,242.76,245.33,237.33,239.5,604093.04245,604093.04245,0.0,267.50980000000004,285.18025,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.5176478043216526,-0.01355080522262031,0.0,1.3656675547185348
2020-07-14,239.5,242.09,237.0,240.44,426320.89188,426320.89188,0.0,270.4712,286.41165,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.5236043343260883,0.003924843423799507,0.0,1.3266476055412024
2020-07-15,240.45,241.45,236.83,238.61,368350.66518,368350.66518,0.0,273.8318,287.76815,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.5120081110195805,-0.007611046414905953,0.0,1.337508515213247
2020-07-16,238.59,239.39,230.02,233.57,587161.73894,587161.73894,0.0,277.05679999999995,288.95709999999997,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.4800709714213294,-0.02112233351494075,0.0,1.3158485433538158
2020-07-17,233.58,234.84,231.65,232.67,325600.21444,325600.21444,0.0,280.4048,290.19465,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.47436791077878454,-0.003853234576358333,0.0,1.254642657344313
2020-07-18,232.66,236.8,232.32,235.67,341356.6182,341356.6182,0.0,283.1222,291.3584,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.49337811292060063,0.012893798083122077,0.0,1.2438030921286678
2020-07-19,235.67,239.92,233.28,239.11,348803.52073,348803.52073,0.0,286.003,292.47339999999997,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.5151764780432166,0.014596681800823186,0.0,1.278880844515572
2020-07-20,239.12,239.72,234.05,236.01,396657.91938,396657.91938,0.0,289.80219999999997,293.7016,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.49553260249667314,-0.012964744259964078,0.0,1.3184624790352975
2020-07-21,236.0,246.66,235.57,245.59,637462.08074,637462.08074,0.0,293.9144,294.8511,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.5562385146695393,0.04059150036015424,0.0,1.281494283381436
2020-07-22,245.53,269.61,241.51,263.74,718417.68296,718417.68296,1.0,297.968,295.9938,1.0,0.0,37878.25127022822,9990009.990009991,9990009.990009991,-0.09990009990008548,-0.0009990009990008542,0.6712502376275268,0.07390366057249897,0.0,1.3859352067340047
2020-07-23,263.75,279.98,259.7,275.3,1068774.57879,1068774.57879,1.0,302.2216,297.1248,0.0,0.0,37878.25127022822,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.7445028832139916,0.04383104572685226,-1.0,1.5600113164713487
2020-07-24,275.31,287.34,266.0,279.15,926033.06692,926033.06692,1.0,306.3408,298.26485,0.0,0.0,37878.25127022822,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.7688993092959887,0.013984743915728126,-1.0000000000000002,1.6687052305759205
2020-07-25,279.15,308.94,279.09,305.26,1058927.30554,1058927.30554,1.0,310.2212,299.48454999999996,0.0,0.0,37878.25127022822,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.9343514352702617,0.09353394232491508,-0.9999999999999999,1.7056369012870332
2020-07-26,305.31,318.75,299.0,311.0,1270368.753,1270368.753,1.0,313.8584,300.5382,0.0,0.0,37878.25127022822,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.9707242887016032,0.018803642796304754,-0.9999999999999999,1.9037906763693868
2020-07-27,311.02,333.31,310.78,321.93,1636122.34727,1636122.34727,1.0,317.55740000000003,301.62415,0.0,0.0,37878.25127022822,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,1.0399847918382865,0.03514469453376212,-0.9999999999999999,1.9517036857719836
2020-07-28,321.95,326.8,305.86,316.77,1093231.55578,1093231.55578,1.0,320.7876,302.69960000000003,0.0,0.0,37878.25127022822,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,1.0072872441543628,-0.016028329139875175,-1.0,2.0374660510005738
2020-07-29,316.77,325.0,312.38,317.71,792802.32148,792802.32148,1.0,324.19499999999994,303.8829,0.0,0.0,37878.25127022822,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,1.0132437741587983,0.0029674527259526684,-0.9999999999999999,1.9925109797760645
2020-07-30,317.76,342.0,314.05,334.87,1008827.56698,1008827.56698,1.0,327.42580000000004,305.31145,0.0,0.0,37878.25127022822,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,1.1219821304099866,0.054011519939567654,-0.9999999999999999,2.0001428630936995
2020-07-31,334.82,349.45,328.4,346.33,948088.44982,948088.44982,1.0,331.02819999999997,306.6338,0.0,0.0,37878.25127022822,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,1.194601102591724,0.03422223549437087,-1.0000000000000004,2.124034037063237
2020-08-01,346.32,392.67,343.07,387.0,1440843.34203,1440843.34203,1.0,333.85479999999995,307.99179999999996,0.0,0.0,37878.25127022822,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,1.452316076294278,0.1174313516010741,-0.9999999999999997,2.2065994835817992
2020-08-02,387.01,415.85,325.0,372.42,2324909.09616,2324909.09616,1.0,336.7832,309.28585,0.0,0.0,37878.25127022822,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,1.3599264938850517,-0.03767441860465115,-0.9999999999999999,2.4136156028252014
2020-08-03,372.45,398.0,366.5,385.94,1191565.09389,1191565.09389,1.0,339.5096,310.5996,0.0,0.0,37878.25127022822,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,1.4455991382041695,0.036303098652059385,-1.0,2.3060704252634996
2020-08-04,385.91,402.98,380.77,389.61,1180792.42379,1180792.42379,1.0,342.5722,311.94399999999996,0.0,0.0,37878.25127022822,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,1.468854952157658,0.00950925014250914,-0.9999999999999994,2.3893029470692206
2020-08-05,389.59,407.0,384.11,400.72,1124119.0672,1124119.0672,1.0,345.72,313.26905,0.0,0.0,37878.25127022822,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,1.5392560674228504,0.028515695182361966,-0.9999999999999996,2.412585205170446
2020-08-06,400.72,403.66,390.51,394.77,821379.08397,821379.08397,1.0,349.515,314.66949999999997,0.0,0.0,37878.25127022822,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,1.5015524998415815,-0.014848273108404975,-0.9999999999999992,2.4792818239660814
2020-08-07,394.77,398.26,362.85,379.34,1041207.35946,1041207.35946,1.0,353.335,315.99275,0.0,0.0,37878.25127022822,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,1.403776693492174,-0.03908605010512456,-0.9999999999999992,2.439196402169302
2020-08-08,379.34,397.05,375.79,397.03,623029.78053,623029.78053,1.0,358.05300000000005,317.15635,0.0,0.0,37878.25127022822,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,1.5158735187884163,0.046633626825539176,-1.0000000000000007,2.328666916985534
2020-08-09,397.05,400.0,383.36,390.14,594900.58133,594900.58133,1.0,362.0342,318.4287,0.0,0.0,37878.25127022822,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,1.472213421202712,-0.01735385235372644,-1.0,2.4309110475696216
2020-08-10,390.14,399.18,385.13,395.44,826969.90633,826969.90633,1.0,364.89,319.77935,0.0,0.0,37878.25127022822,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,1.505798111653254,0.013584866970830944,-0.9999999999999996,2.3846673610158113
2020-08-11,395.43,398.21,367.0,379.0,992412.6023,992412.6023,1.0,367.92379999999997,321.1019,0.0,0.0,37878.25127022822,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,1.4016222039161017,-0.041573942949625686,-1.0000000000000002,2.4171761898384565
2020-08-12,378.99,389.23,365.85,387.18,751848.7983,751848.7983,1.0,369.9706,322.40885,0.0,0.0,37878.25127022822,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,1.4534566884227869,0.021583113456464353,-0.9999999999999996,2.301008228602551
2020-08-13,387.18,431.49,376.59,424.54,1511330.7732,1511330.7732,1.0,372.3132,323.92705,0.0,0.0,37878.25127022822,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,1.6901970724288702,0.09649258742703659,-0.9999999999999996,2.3512918283733333
2020-08-14,424.54,444.71,417.05,438.11,1109670.94324,1109670.94324,1.0,374.60280000000006,325.66235,0.0,0.0,37878.25127022822,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,1.7761865534503518,0.0319640081028878,-1.0,2.525681563065512
2020-08-15,438.12,442.94,427.02,432.32,681698.5971,681698.5971,1.0,376.6304,327.46765,0.0,0.0,37878.25127022822,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,1.7394968633166465,-0.013215859030836996,-0.9999999999999992,2.596468444781143
2020-08-16,432.3,436.99,412.47,433.62,716666.25258,716666.25258,1.0,378.7356,329.45055,0.0,0.0,37878.25127022822,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,1.7477346175781003,0.0030070318282753306,-1.0,2.5624045867880083
2020-08-17,433.61,446.0,420.37,430.89,868870.64996,868870.64996,1.0,380.81940000000003,331.41885,0.0,0.0,37878.25127022822,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,1.7304353336290474,-0.006295835062958388,-1.0000000000000013,2.569260305392719
2020-08-18,430.89,433.81,415.0,421.95,743254.57018,743254.57018,1.0,382.786,333.216,0.0,0.0,37878.25127022822,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,1.6737849312464355,-0.020747754647357786,-1.0000000000000004,2.553167443692508
2020-08-19,421.92,426.75,393.25,407.46,978339.69221,978339.69221,1.0,384.9586,334.87745,0.0,0.0,37878.25127022822,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,1.5819656549014636,-0.034340561677923986,-0.9999999999999991,2.499255684118571
2020-08-20,407.46,418.98,402.07,415.94,663555.73445,663555.73445,1.0,386.1818,336.54220000000004,0.0,0.0,37878.25127022822,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,1.6357011596223305,0.020811858832768815,-1.0000000000000016,2.4079619576065996
2020-08-21,415.94,418.68,385.1,387.97,860998.7256,860998.7256,1.0,387.50419999999997,338.281,0.0,0.0,37878.25127022822,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,1.458462708320132,-0.06724527576092698,-0.9999999999999999,2.4549848396530254
2020-08-22,387.93,397.04,379.92,395.24,643235.76543,643235.76543,1.0,388.34680000000003,340.1646,0.0,0.0,37878.25127022822,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,1.5045307648437996,0.018738562259968505,-0.9999999999999997,2.265982074975127
2020-08-23,395.23,396.95,383.15,390.71,445317.81989,445317.81989,1.0,389.3136,342.23145000000005,0.0,0.0,37878.25127022822,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,1.475825359609657,-0.011461390547515493,-1.0000000000000007,2.3078869139275016
2020-08-24,390.72,410.42,387.44,407.68,717403.81877,717403.81877,1.0,390.74659999999994,344.18345,0.0,0.0,37878.25127022822,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,1.5833597363918637,0.04343374881625772,-1.0000000000000002,2.2797788670495756
2020-08-25,407.68,409.06,370.0,382.93,970445.38395,970445.38395,1.0,391.73699999999997,346.16565,0.0,0.0,37878.25127022822,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,1.4265255687218807,-0.06070937990580849,-1.0000000000000016,2.370540337254507
2020-08-26,382.91,392.91,377.37,385.81,738690.7794,738690.7794,1.0,392.51539999999994,348.20990000000006,0.0,0.0,37878.25127022822,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,1.4447753627780242,0.0075209568328415966,-0.9999999999999986,2.206944075753395
2020-08-27,385.81,397.1,371.48,383.27,877763.73658,877763.73658,1.0,392.1962,349.97155,0.0,0.0,37878.25127022822,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,1.428680058297953,-0.006583551489074968,-1.0000000000000002,2.2238238634378265
2020-08-28,383.31,398.0,379.75,395.11,732601.46905,732601.46905,1.0,391.555,351.88265,0.0,0.0,37878.25127022822,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,1.5037069894176542,0.030892060427375023,-1.0000000000000009,2.2081131487221834
2020-08-29,395.1,405.69,391.88,398.65,659802.63344,659802.63344,1.0,390.7204,353.84045,0.0,0.0,37878.25127022822,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,1.526139027944997,0.008959530257396597,-1.0000000000000002,2.2740112713483045
2020-08-30,398.65,429.89,398.3,428.94,894979.71788,894979.71788,1.0,389.3426,355.80315,0.0,0.0,37878.25127022822,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,1.718078702236867,0.07598143735105989,-0.9999999999999987,2.294055273018752
2020-08-31,428.94,439.0,418.04,433.79,1040748.68881,1040748.68881,1.0,388.30760000000004,357.54105,0.0,0.0,37878.25127022822,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,1.7488118623661366,0.01130694269594823,-0.9999999999999983,2.435239875161551
2020-09-01,433.8,488.84,429.03,475.4,1751354.57719,1751354.57719,1.0,387.45059999999995,359.37350000000004,0.0,0.0,37878.25127022822,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,2.0124833660731256,0.09592198990294842,-1.000000000000002,2.460176132414533
2020-09-02,475.4,481.39,420.0,439.5,1880642.46853,1880642.46853,1.0,386.9422,361.16895,0.0,0.0,37878.25127022822,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,1.7849946137760597,-0.07551535549011357,-1.0000000000000009,2.6227262777449085
2020-09-03,439.5,450.7,372.0,381.4,2408569.34151,2408569.34151,1.0,386.15139999999997,362.87035000000003,0.0,0.0,37878.25127022822,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,1.4168303656295544,-0.13219567690557454,-0.9999999999999987,2.419587091916303
2020-09-04,381.35,400.21,357.0,385.26,1806488.22474,1806488.22474,1.0,385.4278,364.7061,0.0,0.0,37878.25127022822,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,1.4412901590520244,0.010120608285264954,-0.9999999999999996,2.0486339277964887
2020-09-05,385.3,395.0,308.42,335.01,2777166.51389,2777166.51389,1.0,384.71479999999997,366.61814999999996,0.0,0.0,37878.25127022822,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,1.1228692731766048,-0.1304313969786638,-0.9999999999999999,2.0693066400699673
2020-09-06,335.04,360.0,316.1,352.8,2017811.14721,2017811.14721,1.0,384.3314,368.44855,0.0,0.0,37878.25127022822,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,1.2355997718775744,0.05310289245097177,-1.000000000000002,1.7359821263666624
2020-09-07,352.85,358.51,323.0,353.59,1740618.42462,1740618.42462,1.0,383.64480000000003,370.2884,0.0,0.0,37878.25127022822,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,1.240605791774919,0.0022392290249431124,-0.9999999999999997,1.8325904783577733
2020-09-08,353.59,356.58,325.38,337.39,1400246.82962,1400246.82962,1.0,382.066,372.256,0.0,0.0,37878.25127022822,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,1.137950700209112,-0.04581577533301273,-1.0000000000000016,1.83696019316441
2020-09-09,337.41,359.0,330.51,350.85,879760.56255,879760.56255,1.0,380.2228,374.31164999999993,0.0,0.0,37878.25127022822,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,1.2232431404853938,0.039894484128160324,-1.0000000000000024,1.7382752572568814
2020-09-10,350.85,377.25,349.91,367.93,1134287.61137,1134287.61137,1.0,378.6238000000001,376.33975,0.0,0.0,37878.25127022822,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,1.3314745580128002,0.04868177283739494,-1.0000000000000016,1.8120639293903982
2020-09-11,367.93,375.27,355.49,373.63,844017.59966,844017.59966,0.0,377.02380000000005,378.44135,-1.0,14138298.571073273,0.0,0.0,14138298.571073273,41.38298571073273,0.4152436869644345,1.3675939420822507,0.015492077297311946,-1.0,1.900243319122061
2020-09-12,373.62,388.57,364.73,387.78,766542.31635,766542.31635,0.0,375.221,380.40965000000006,0.0,14138298.571073273,0.0,0.0,14138298.571073273,41.38298571073273,0.0,1.4572587288511498,0.037871691245349615,0.9975757102468408,1.929998296713538
2020-09-13,387.78,390.43,350.0,366.42,989195.69047,989195.69047,0.0,373.6136,382.23150000000004,0.0,14138298.571073273,0.0,0.0,14138298.571073273,41.38298571073273,0.0,1.3219060896014194,-0.05508277889524982,0.9975758107871725,1.9996994675161046
2020-09-14,366.43,384.64,355.73,377.12,1042059.62265,1042059.62265,0.0,372.48339999999996,384.2136,0.0,14138298.571073273,0.0,0.0,14138298.571073273,41.38298571073273,0.0,1.3897091439072302,0.02920146280224878,0.9975759100385552,1.8798874658070392
