date,open,high,low,close,volume,signal,short_ma,long_ma,positions,cash,stock,holding,total,roi_gross,roi_daily,roi_buy&hold,roi_daily_buy&hold,sharpe,sharpe_buy&hold
2020-08-10,1448.0,1457.5,1385.84,1418.57,7522264.0,1.0,1242.7782,736.0790499999999,0.0,0.0,8922.599421246296,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.2669989192858353,-0.02350090520475534,0.0,1.114898481922502
2020-08-11,1396.0,1420.0,1365.0,1374.39,8625834.0,1.0,1252.3039999999999,741.4526,0.0,0.0,8922.599421246296,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.22753945499852626,-0.03114403941997912,0.0,1.0178374880149272
2020-08-12,1470.0,1585.0,1435.0,1554.76,21898834.0,1.0,1265.768,747.5857500000001,0.0,0.0,8922.599421246296,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.3886373176853066,0.13123640305881135,0.0,0.8907498111450661
2020-08-13,1611.0,1651.18,1567.26,1621.0,20425308.0,1.0,1280.5288,754.0522,0.0,0.0,8922.599421246296,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.4477997195502084,0.04260464637628969,0.0,1.2546966674335676
2020-08-14,1664.99,1668.8,1626.64,1650.71,12577614.0,1.0,1296.2554,760.72465,0.0,0.0,8922.599421246296,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.4743352714736117,0.0183281924737817,0.0,1.3924416073458716
2020-08-17,1677.0,1845.86,1672.83,1835.64,20023104.0,1.0,1315.255,768.3278,0.0,0.0,8922.599421246296,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.6395059082018166,0.11203058078039141,0.0,1.454763316163752
2020-08-18,1898.99,1923.9,1845.11,1887.09,16474491.0,1.0,1333.9984,776.18865,0.0,0.0,8922.599421246296,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.6854585889981509,0.028028371576126032,0.0,1.7397706990845918
2020-08-19,1865.0,1911.0,1841.21,1878.53,12205331.0,1.0,1352.7556,784.01475,0.0,0.0,8922.599421246296,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.6778132061484595,-0.004536084659449213,0.0,1.8290771226058518
2020-08-20,1860.68,2021.99,1857.06,2001.83,20611796.0,1.0,1372.2912,792.43655,0.0,0.0,8922.599421246296,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.7879388726632903,0.06563642848397411,0.0,1.8111211099617073
2020-08-21,2044.76,2095.49,2025.05,2049.98,21489559.0,1.0,1393.8340000000003,801.10035,0.0,0.0,8922.599421246296,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.8309441511928046,0.024052991512765853,0.0,1.9968394976243717
2020-08-24,2126.275,2129.0,1927.52,2014.2,20063621.0,1.0,1415.4124000000002,809.53845,0.0,0.0,8922.599421246296,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.7989871654028562,-0.017453828817842076,0.0,2.0731257298688446
2020-08-25,1974.89,2027.95,1968.0,2023.34,10658893.0,1.0,1436.0611999999999,817.97745,0.0,0.0,8922.599421246296,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.8071505765297462,0.004537781749577974,0.0,2.0064022589901116
2020-08-26,2060.0,2166.0,2053.6291,2153.17,14239382.0,1.0,1459.4819999999997,827.0576,0.0,0.0,8922.599421246296,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.923108526924073,0.06416618067156299,0.0,2.0198433132258233
2020-08-27,2180.46,2295.6,2142.5,2238.75,23693043.0,1.0,1484.4212,836.5259,0.0,0.0,8922.599421246296,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.9995444923769458,0.039746048848906534,0.0,2.1974479356295293
2020-08-28,2295.12,2318.49,2186.52,2213.4,20081176.0,1.0,1508.61,845.84325,0.0,0.0,8922.599421246296,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,0.9769030840545536,-0.011323283082076974,0.0,2.3161242578196966
2020-08-31,444.61,500.14,440.11,498.32,115847020.0,1.0,1498.5584,846.6043,0.0,0.0,8922.599421246296,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,-0.5549243946660951,-0.7748622029456944,0.0,2.2722152662680797
2020-09-01,502.14,502.49,470.51,475.05,90119419.0,1.0,1488.1730000000002,847.2328,0.0,0.0,8922.599421246296,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,-0.5757080464081885,-0.046696901589340145,0.0,-0.044969426638270076
2020-09-02,478.99,479.04,405.1206,447.37,96176128.0,1.0,1477.0847999999999,847.7088,0.0,0.0,8922.599421246296,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,-0.6004304993613963,-0.05826755078412804,0.0,-0.09940218157078443
2020-09-03,407.23,431.8,402.0,407.0,87596086.0,1.0,1466.0078,847.9938500000001,0.0,0.0,8922.599421246296,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,-0.6364870537588311,-0.0902385050405704,0.0,-0.16706999918543938
2020-09-04,402.81,428.0,372.0201,418.32,110321885.0,1.0,1454.6546000000003,848.2878499999999,0.0,0.0,8922.599421246296,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,-0.6263765708314355,0.027813267813267872,0.0,-0.27083693856386865
2020-09-08,356.0,368.74,329.88,330.21,115465691.0,1.0,1442.0639999999999,848.1777999999999,0.0,0.0,8922.599421246296,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,-0.7050722113555371,-0.21062822719449226,0.0,-0.23848698407414826
2020-09-09,356.6,369.0,341.51,366.28,79465769.0,1.0,1429.2025999999998,848.23505,0.0,0.0,8922.599421246296,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,-0.6728562114269894,0.10923351806426207,0.0,-0.4693610277653135
2020-09-10,386.21,398.99,360.56,371.34,84930608.0,1.0,1415.0332,848.42655,0.0,0.0,8922.599421246296,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,-0.6683368612845316,0.013814568089985713,0.0,-0.34332474989195033
2020-09-11,381.94,382.5,360.5,372.72,60717459.0,1.0,1400.0949999999998,848.6084500000001,0.0,0.0,8922.599421246296,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,-0.6671043112456794,0.0037162708030378244,0.0,-0.3278754788453336
2020-09-14,380.95,420.0,373.3,419.62,83020608.0,1.0,1384.3142,849.06195,0.0,0.0,8922.599421246296,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,-0.6252154729687487,0.12583172354582528,0.0,-0.3237696684901839
2020-09-15,436.56,461.94,430.7,449.76,97298228.0,1.0,1365.8778,849.6543,0.0,0.0,8922.599421246296,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,-0.5982958655984567,0.07182689099661599,0.0,-0.18125204248173887
2020-09-16,439.87,457.79,435.31,441.76,72546760.0,1.0,1346.9158000000002,850.2134,0.0,0.0,8922.599421246296,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,-0.6054410832149907,-0.017787264318747775,0.0,-0.10150041132806742
2020-09-17,415.6,437.79,408.0001,423.43,76779163.0,1.0,1328.0667999999998,850.6561999999999,0.0,0.0,8922.599421246296,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,-0.6218125630788742,-0.04149311843534953,0.0,-0.12110751695571707
2020-09-18,447.94,451.0,428.8,442.15,86406819.0,1.0,1309.0242,851.18595,0.0,0.0,8922.599421246296,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,-0.6050927538561847,0.044210377157971825,0.0,-0.16671173124213498
2020-09-21,453.13,455.68,407.07,449.39,109476800.0,1.0,1287.119,851.76775,0.0,0.0,8922.599421246296,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,-0.5986263319132213,0.01637453352934526,0.0,-0.11788313323415099
2020-09-22,429.6,437.76,417.6001,424.23,79580795.0,1.0,1265.6624,852.2370500000001,0.0,0.0,8922.599421246296,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,-0.6210980413172209,-0.05598700460624395,0.0,-0.09986608401388142
2020-09-23,405.16,412.15,375.8801,380.36,95074176.0,1.0,1242.9335999999998,852.4594000000001,0.0,0.0,8922.599421246296,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,-0.6602806284218894,-0.10341088560450695,0.0,-0.1611882865549092
2020-09-24,363.8,399.5,351.3,387.79,96561061.0,1.0,1219.7692,852.7006999999999,0.0,0.0,8922.599421246296,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,-0.6536445075605335,0.019534125565253913,0.0,-0.273123945763152
2020-09-25,393.47,408.7323,391.3,407.34,67208459.0,1.0,1197.9032,852.9931999999999,0.0,0.0,8922.599421246296,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,-0.6361833820101285,0.0504138838030892,0.0,-0.25175016803428113
2020-09-28,424.62,428.08,415.55,421.2,49719561.0,1.0,1176.3103999999998,853.3357000000001,0.0,0.0,8922.599421246296,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,-0.6238042924894831,0.03402562969509515,0.0,-0.19640773441494846
2020-09-29,416.0,428.5,411.6,419.07,50341404.0,1.0,1151.8318,853.63265,0.0,0.0,8922.599421246296,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,-0.6257067066798854,-0.005056980056980076,0.0,-0.1592215426472799
2020-09-30,421.32,433.93,420.47,429.01,48145566.0,1.0,1129.0448,853.9857499999999,0.0,0.0,8922.599421246296,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,-0.6168287737913418,0.023719187725200985,0.0,-0.16474921370237675
2020-10-01,440.76,448.88,434.42,448.16,50741454.0,1.0,1106.1614,854.31905,0.0,0.0,8922.599421246296,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,-0.5997249091217635,0.04463765413393639,0.0,-0.1388775404713624
2020-10-02,421.39,439.13,415.0,415.09,71430025.0,1.0,1084.2018,854.49955,0.0,0.0,8922.599421246296,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,-0.6292614524441111,-0.07379061049625146,0.0,-0.090170288953725
2020-10-05,423.35,433.64,419.33,425.68,44722786.0,1.0,1064.3754000000001,854.6622,0.0,0.0,8922.599421246296,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,-0.6198029706242241,0.025512539449276117,0.0,-0.16991343163854006
2020-10-06,423.79,428.7799,406.05,413.98,49146259.0,1.0,1041.8629999999998,854.7119,0.0,0.0,8922.599421246296,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,-0.6302528513884051,-0.02748543506859613,0.0,-0.1422013292620831
2020-10-07,419.87,429.9,413.845,425.3,43127709.0,1.0,1020.8392,854.81045,0.0,0.0,8922.599421246296,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,-0.6201423684610096,0.027344316150538672,0.0,-0.1719471132289734
2020-10-08,438.44,439.0,425.3,425.92,40421116.0,1.0,999.3753999999999,854.8439500000001,0.0,0.0,8922.599421246296,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,-0.6195886140957281,0.0014577944980014301,0.0,-0.14225749733951873
2020-10-09,430.13,434.5899,426.4601,434.0,28925656.0,1.0,978.3056,854.8877,0.0,0.0,8922.599421246296,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,-0.6123719443030288,0.01897069872276469,0.0,-0.14069225972256413
2020-10-12,442.0,448.74,438.58,442.3,38791133.0,1.0,958.5364,854.9445,0.0,0.0,8922.599421246296,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,-0.6049587810258747,0.01912442396313363,0.0,-0.12012288616640972
2020-10-13,443.35,448.89,436.6,446.65,34463665.0,1.0,937.7694,855.0258500000001,0.0,0.0,8922.599421246296,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,-0.6010735689468844,0.009834953651367773,0.0,-0.09939336107206714
2020-10-14,449.78,465.9,447.35,461.3,48045394.0,1.0,917.2553999999999,855.2588499999999,0.0,0.0,8922.599421246296,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,-0.5879888891866064,0.032799731333258864,0.0,-0.088744479510365
2020-10-15,450.31,456.57,442.5,448.88,35672354.0,1.0,896.5326000000001,855.4116,0.0,0.0,8922.599421246296,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,-0.5990818395362755,-0.026923910687188468,0.0,-0.053191409830370996
2020-10-16,454.44,455.9499,438.85,439.67,32775879.0,1.0,875.5344,855.4586499999999,0.0,0.0,8922.599421246296,9990009.990009991,9990009.990009991,-0.09990009990008548,0.0,-0.6073077713173102,-0.020517733024416285,0.0,-0.08230740452318429
2020-10-19,446.24,447.0,428.87,430.83,36287843.0,0.0,855.0968,855.3977500000001,-1.0,3840279.385146886,0.0,0.0,3840279.385146886,-61.597206148531136,-0.6155880335467967,-0.6152032367835804,-0.020105988582345913,0.0,-0.10449433206698237
2020-10-20,431.75,431.75,419.0501,421.94,31656289.0,0.0,835.1641999999999,855.2497500000001,0.0,3840279.385146886,0.0,0.0,3840279.385146886,-61.597206148531136,0.0,-0.6231433598599537,-0.020634589049044805,-1.0,-0.12623152662161277
2020-10-21,422.7,432.95,421.25,422.64,32370461.0,0.0,816.1292,855.01765,0.0,3840279.385146886,0.0,0.0,3840279.385146886,-61.597206148531136,0.0,-0.622518153318507,0.0016590036498080885,-1.0,-0.14853394626147168
2020-10-22,441.92,445.23,424.51,425.79,39993191.0,0.0,793.5498,854.6859,0.0,3840279.385146886,0.0,0.0,3840279.385146886,-61.597206148531136,0.0,-0.6197047238819968,0.007453151618398657,-1.0,-0.14675059291273312
2020-10-23,421.84,422.8859,407.3801,420.63,33716980.0,0.0,769.5424,854.38235,0.0,3840279.385146886,0.0,0.0,3840279.385146886,-61.597206148531136,0.0,-0.6243133892446612,-0.012118650038751566,-1.0,-0.13869280075837884
2020-10-26,411.63,425.76,410.0,420.28,28239161.0,0.0,744.9338,854.0930000000001,0.0,3840279.385146886,0.0,0.0,3840279.385146886,-61.597206148531136,0.0,-0.6246259925153846,-0.0008320852055251349,-1.0,-0.15180399712529674
2020-10-27,423.76,430.5,420.1,424.68,22686506.0,0.0,716.7146,853.5921,0.0,3840279.385146886,0.0,0.0,3840279.385146886,-61.597206148531136,0.0,-0.6206961228262908,0.010469211002189116,-0.9999999999999998,-0.15271567039167336
2020-10-28,416.48,418.6,406.0,406.02,25451409.0,0.0,687.0931999999999,852.9326,0.0,3840279.385146886,0.0,0.0,3840279.385146886,-61.597206148531136,0.0,-0.6373623429168566,-0.04393896580955081,-1.0000000000000002,-0.1413879745042644
2020-10-29,409.96,418.06,406.46,410.83,22655308.0,0.0,657.7392,852.39425,0.0,3840279.385146886,0.0,0.0,3840279.385146886,-61.597206148531136,0.0,-0.6330662808249155,0.01184670705876556,-1.0000000000000002,-0.1887374703272915
2020-10-30,406.8954,407.5915,379.11,388.04,42587639.0,0.0,625.4634000000001,851.7670000000002,0.0,3840279.385146886,0.0,0.0,3840279.385146886,-61.597206148531136,0.0,-0.6534212195100167,-0.05547306671859398,-1.0,-0.17592655351903075
2020-11-02,394.0,406.9799,392.3,400.51,29021118.0,0.0,592.474,851.21705,0.0,3840279.385146886,0.0,0.0,3840279.385146886,-61.597206148531136,0.0,-0.6422836115502443,0.03213586228223897,-1.0000000000000002,-0.23549925410121322
2020-11-03,409.73,427.77,406.69,423.9,34351715.0,0.0,560.668,850.6005500000001,0.0,3840279.385146886,0.0,0.0,3840279.385146886,-61.597206148531136,0.0,-0.621392781543903,0.058400539312376765,-1.0000000000000004,-0.200698329224161
2020-11-04,430.62,435.4,417.1,420.98,32143057.0,0.0,528.6208,849.85765,0.0,3840279.385146886,0.0,0.0,3840279.385146886,-61.597206148531136,0.0,-0.6240007859739378,-0.006888417079499831,-0.9999999999999998,-0.13744141144010924
2020-11-05,428.3,440.0,424.0001,438.09,28414523.0,0.0,494.3192000000001,849.1870999999999,0.0,3840279.385146886,0.0,0.0,3840279.385146886,-61.597206148531136,0.0,-0.6087189517965758,0.040643260962516026,-0.9999999999999998,-0.14486079239239927
2020-11-06,436.1,436.57,424.28,429.95,21706014.0,0.0,458.1432,848.51275,0.0,3840279.385146886,0.0,0.0,3840279.385146886,-61.597206148531136,0.0,-0.615989210721399,-0.01858065694263733,-1.0000000000000004,-0.10102567215147731
2020-11-09,439.5,452.5,421.0,421.26,34833025.0,0.0,422.3004,847.8289500000001,0.0,3840279.385146886,0.0,0.0,3840279.385146886,-61.597206148531136,0.0,-0.6237507033573592,-0.020211652517734602,-0.9999999999999998,-0.12098762732251642
2020-11-10,420.09,420.09,396.0301,410.36,30284224.0,0.0,420.5412,847.04625,0.0,3840279.385146886,0.0,0.0,3840279.385146886,-61.597206148531136,0.0,-0.6334860623598868,-0.025874756682333855,-0.9999999999999998,-0.14269350576988157
2020-11-11,416.45,418.695,410.58,417.13,17357722.0,0.0,419.3828000000001,846.2269500000001,0.0,3840279.385146886,0.0,0.0,3840279.385146886,-61.597206148531136,0.0,-0.6274394219518948,0.01649770932839445,-0.9999999999999993,-0.17045532605035063
2020-11-12,415.05,423.0,409.52,411.76,19940500.0,0.0,418.6706,845.0817000000002,0.0,3840279.385146886,0.0,0.0,3840279.385146886,-61.597206148531136,0.0,-0.6322356492769934,-0.012873684462877288,-0.9999999999999998,-0.1527080624149639
2020-11-13,410.85,412.5319,401.66,408.5,19830351.0,0.0,418.70059999999995,843.8713500000001,0.0,3840279.385146886,0.0,0.0,3840279.385146886,-61.597206148531136,0.0,-0.6351473254557309,-0.007917233339809537,-0.9999999999999993,-0.16653607962913206
2020-11-16,408.93,412.45,404.0868,408.09,26838635.0,0.0,418.496,842.0118000000001,0.0,3840279.385146886,0.0,0.0,3840279.385146886,-61.597206148531136,0.0,-0.6355135178585783,-0.0010036719706243424,-1.0,-0.17504761053023185
