date,close,signal,short_ma,long_ma,positions,cash,stock,holding,total,roi_gross,roi_daily,roi_buy&hold,roi_daily_buy&hold,sharpe,sharpe_buy&hold
2020-11-08,25.680096,0.0,18.862700996398925,37.47366869926453,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,-0.14606668,0.018244982,-1.0015234422930628,-0.25173619643488504
2020-11-07,26.093437,0.0,18.9736771774292,37.46629903793335,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,-0.13232194,0.016095757,-1.0015234348522315,-0.20522289188497714
2020-11-06,26.471302,0.0,19.09998134613037,37.46055558204651,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,-0.11975691,0.014481187,-1.0015234274441787,-0.16429225449354784
2020-11-05,26.83915,0.0,19.241118202209474,37.456637086868284,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,-0.107524976,0.013896108,-1.0015234200686907,-0.1275366199470024
2020-11-04,27.237677,0.0,19.397355690002442,37.45508702278137,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,-0.09427286,0.014848709,-1.001523412725553,-0.09231592618247289
2020-11-03,27.681723,0.0,19.56924228668213,37.456691627502444,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,-0.07950711,0.016302586,-1.001523405414549,-0.05472709908705923
2020-11-02,28.167227,0.0,19.757155570983887,37.46222049713135,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,-0.06336278,0.017538786,-1.0015233981354705,-0.013518255271666075
2020-11-01,28.678734,0.0,19.96109275817871,37.47229054450989,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,-0.04635377,0.018159628,-1.001523390888114,0.030735246491603512
2020-10-31,29.192043,0.0,20.180554885864257,37.487280712127685,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,-0.029284827,0.01789856,-1.0015233836722623,0.07646181030321152
2020-10-30,29.681906,0.0,20.414531021118165,37.50714720726013,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,-0.012995563,0.016780734,-1.0015233764877185,0.1214403014468603
2020-10-29,30.12727,0.0,20.661593513488768,37.53154881477356,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,0.0018140055,0.015004516,-1.0015233693342747,0.1635381586300921
2020-10-28,30.515139,0.0,20.920080375671386,37.559969902038574,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,0.014711705,0.012874365,-1.0015233622117354,0.2011353184911831
2020-10-27,30.846289,0.0,21.188301544189454,37.59179928779602,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,0.02572335,0.010851979,-1.0015233551198972,0.23337414080060373
2020-10-26,31.124115,0.0,21.46461910247803,37.626260414123536,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,0.034961835,0.009006858,-1.0015233480585557,0.2605419589761497
2020-10-25,31.351866,0.0,21.747566452026366,37.66224658966065,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,0.042535167,0.007317543,-1.001523341027527,0.2830912811378967
2020-10-24,31.52831,0.0,22.035759887695313,37.69853066444397,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,0.048402447,0.0056278706,-1.0015233340266048,0.3014152505730766
2020-10-23,31.651691,0.0,22.327874755859376,37.73360885620117,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,0.05250519,0.0039132833,-1.0015233270556054,0.31551396232642603
2020-10-22,31.718225,0.0,22.622557868957518,37.76556062698364,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,0.05471763,0.0021020174,-1.0015233201143314,0.32532318638276153
2020-10-21,31.725266,0.0,22.91844997406006,37.792256889343264,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,0.054951727,0.0002219677,-1.0015233132025914,0.3305962383072815
2020-10-20,31.693726,0.0,23.214646797180176,37.81155071258545,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,0.05390294,-0.0009941459,-1.0015233063202054,0.33115405400606207
2020-10-19,31.63479,0.0,23.510488319396973,37.82143048286438,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,0.051943187,-0.0018595457,-1.0015232994669827,0.3286579370878749
2020-10-18,31.555368,0.0,23.805443038940428,37.82025887489319,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,0.049302187,-0.0025106072,-1.0015232926427355,0.323986909243226
2020-10-17,31.45983,0.0,24.0990274810791,37.80681957244873,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,0.04612525,-0.0030276775,-1.0015232858472825,0.3176788264420132
2020-10-16,31.347343,0.0,24.39063045501709,37.78049772262573,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,0.04238479,-0.0035755634,-1.0015232790804451,0.31007037197281073
2020-10-15,31.214846,0.0,24.67949993133545,37.741248502731324,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,0.037978876,-0.004226744,-1.0015232723420384,0.30108372227937363
2020-10-14,31.058907,0.0,24.964823646545412,37.68925004005432,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,0.032793473,-0.004995644,-1.0015232656318795,0.29045897639655605
2020-10-13,30.879026,0.0,25.245820655822754,37.624672470092776,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,0.026811969,-0.0057916045,-1.0015232589498029,0.27789960932193497
2020-10-12,30.676065,0.0,25.521830596923827,37.54764597892761,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,0.02006296,-0.006572783,-1.001523252295628,0.2633380970104117
2020-10-11,30.451292,0.0,25.792276191711426,37.458598136901855,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,0.012588632,-0.007327318,-1.0015232456691723,0.24681253321193178
2020-10-10,30.210873,0.0,26.056638565063476,37.35821685791016,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,0.0045940303,-0.007895231,-1.0015232390702764,0.22839155700193145
2020-10-09,29.958075,0.0,26.314512672424318,37.2473327922821,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,-0.0038121962,-0.008367777,-1.0015232324987602,0.20854728853093377
2020-10-08,29.694818,0.0,26.565585594177247,37.12687734603882,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,-0.01256618,-0.008787513,-1.001523225954455,0.18752195096913393
2020-10-07,29.425108,0.0,26.809649505615234,36.99821948051453,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,-0.021534791,-0.009082735,-1.0015232194371917,0.16545049784789767
2020-10-06,29.155666,0.0,27.04599723815918,36.862966318130496,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,-0.03049446,-0.009156883,-1.0015232129468004,0.14264800170408926
2020-10-05,28.892328,0.0,27.273625259399413,36.7226922416687,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,-0.03925117,-0.00903213,-1.001523206483125,0.11967145806014012
2020-10-04,28.641579,0.0,27.491305694580078,36.57926773071289,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,-0.04758928,-0.008678734,-1.0015232000459906,0.09702048202979686
2020-10-03,28.409216,0.0,27.69789825439453,36.43451838493347,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,-0.055315975,-0.008112788,-1.0015231936352378,0.07526763756543273
2020-10-02,28.200726,0.0,27.892577209472655,36.28978346824646,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,-0.062248852,-0.007338822,-1.0015231872507095,0.0549435284102675
2020-10-01,28.01334,0.0,28.074835052490233,36.145873384475706,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,-0.06847993,-0.006644726,-1.0015231808922334,0.036566308322553705
2020-09-30,27.842745,0.0,28.24439453125,36.003157196044924,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,-0.074152686,-0.0060898066,-1.0015231745596616,0.0199328206659882
2020-09-29,27.687597,0.0,28.40119560241699,35.861903982162474,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,-0.079311766,-0.0055722594,-1.001523168252833,0.004692512254635915
2020-09-28,27.550001,0.0,28.544813232421873,35.72185161590576,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,-0.08388721,-0.004969597,-1.0015231619715868,-0.009249613784613031
2020-09-27,27.430601,0.0,28.674520721435545,35.58242913246155,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,-0.08785759,-0.0043339133,-1.0015231557157713,-0.021681814683021515
2020-09-26,27.333134,0.0,28.789731941223145,35.44265507698059,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,-0.09109865,-0.0035532117,-1.0015231494852388,-0.032522541306686296
2020-09-25,27.250362,0.0,28.89008331298828,35.30142674446106,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,-0.09385102,-0.003028214,-1.0015231432798255,-0.04140990369655412
2020-09-24,27.183548,0.0,28.97578742980957,35.15784916877747,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,-0.096072786,-0.0024518967,-1.0015231370993813,-0.048983859840393565
2020-09-23,27.130306,0.0,29.047568168640137,35.01118805885315,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,-0.097843215,-0.0019586086,-1.001523130943758,-0.055116405741889855
2020-09-22,27.09208,0.0,29.1063773727417,34.860793104171755,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,-0.09911437,-0.0014089942,-1.0015231248128114,-0.06001518587325671
2020-09-21,27.069714,0.0,29.15348861694336,34.70632657051087,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,-0.09985809,-0.00082552433,-1.0015231187063867,-0.06353944260445213
2020-09-20,27.07076,0.0,29.190504684448243,34.54763879776001,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,-0.099823266,3.862381e-05,-1.0015231126243378,-0.0656044551721321
2020-09-19,27.09724,0.0,29.218847579956055,34.384786167144775,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,-0.09894274,0.0009781122,-1.0015231065665202,-0.06550796998240724
2020-09-18,27.14995,0.0,29.239977836608887,34.2181213092804,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,-0.09719001,0.0019452572,-1.0015231005327863,-0.06306119584511137
2020-09-17,27.221182,0.0,29.25497543334961,34.04800643920898,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,-0.094821356,0.0026236773,-1.0015230945230027,-0.05819468155169101
2020-09-16,27.30604,0.0,29.26431324005127,33.87480187416077,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,-0.0919996,0.003117323,-1.0015230885370154,-0.05163078592310737
2020-09-15,27.40294,0.0,29.267618522644042,33.69881584167481,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,-0.08877737,0.0035487413,-1.0015230825746888,-0.043832001849949155
2020-09-14,27.513641,0.0,29.264256896972658,33.52027996063232,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,-0.08509628,0.0040397644,-1.0015230766358791,-0.034954293679609554
2020-09-13,27.64192,0.0,29.253750762939454,33.33933915138245,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,-0.080830656,0.0046623945,-1.00152307072046,-0.024848899140762715
2020-09-12,27.788612,0.0,29.235948333740236,33.156089868545536,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,-0.07595274,0.00530684,-1.001523064828277,-0.013187127807169753
2020-09-11,27.94944,0.0,29.211096267700196,32.97069432258606,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,-0.07060478,0.005787492,-1.0015230589592072,8.466126531979582e-05
2020-09-10,28.119762,0.0,29.179853401184083,32.783380575180054,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,-0.06494109,0.006093979,-1.0015230531130983,0.014555759990179298
2020-09-09,28.296585,0.0,29.143239707946776,32.594619283676145,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,-0.05906126,0.006288171,-1.0015230472898349,0.02978983154646824
2020-09-08,28.47326,0.0,29.102402153015138,32.404882278442386,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,-0.05318631,0.0062437057,-1.0015230414892695,0.045505558483089716
2020-09-07,28.653635,0.0,29.05854907989502,32.21470150947571,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,-0.047188375,0.006334901,-1.001523035711275,0.061106472272236846
2020-09-06,28.83945,0.0,29.012855796813966,32.024847211837766,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,-0.04100949,0.006484866,-1.0015230299557227,0.07693138642303897
2020-09-05,29.032337,0.0,28.966465225219725,31.83642930030823,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,-0.034595493,0.006688237,-1.0015230242224775,0.09312671685622528
2020-09-04,29.242153,0.0,28.92074207305908,31.650666265487672,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,-0.027618539,0.007226944,-1.00152301851141,0.10982518757455047
2020-09-03,29.48705,0.0,28.877449226379394,31.46864556312561,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,-0.01947508,0.00837481,-1.0015230128223904,0.12786208051740858
