Asset A,Asset B,Normal SDD,SDD,Dummy Same Sector
BTT,NANO,0.0,16206.879479955249,0
BTT,NEO,0.0,18122.829567135585,0
BTT,NULS,inf,22444.71147982252,0
BTT,OMG,0.0,15669.530555190226,0
BTT,ONT,inf,25626.28050480774,0
BTT,QTUM,0.0,16579.542831483523,0
BTT,RLC,0.0,19242.213374643183,0
BTT,STX,inf,7599.647788875507,0
BTT,THETA,0.0,467177.92920672445,0
BTT,TRX,0.0,18147.61821273037,0
BTT,TUSD,inf,32683.22253702512,0
BTT,VET,0.0,11895.343693978713,0
BTT,WAN,0.0,11844.522432326712,0
BTT,WAVES,inf,15388.075961643226,0
BTT,WTC,inf,21845.592347342852,0
BTT,XLM,0.0,18472.65449742717,0
BTT,XMR,0.0,24206.910701161705,0
BTT,XRP,inf,23532.103272972166,0
BTT,XTZ,inf,29598.39750129469,0
BTT,ZEC,inf,25537.903258030456,0
BTT,ZIL,0.0,51994.40552638555,0
BTT,ZRX,0.0,16214.42972284612,0
BUSD,CTXC,10881.894139886632,517.1968668108042,0
BUSD,CVC,inf,47545.075737432046,0
BUSD,DASH,7514.573257126661,335.0464367813949,0
BUSD,DATA,8450.874212903402,441.4208597025281,0
BUSD,DENT,3173871171.921075,382661.01915522874,0
BUSD,DOGE,inf,270587.6023240493,0
BUSD,ENJ,inf,22497.14559123758,0
BUSD,EOS,5405.285022921502,80.14283515824653,0
BUSD,ETC,38479.91060913377,446.03107503002235,0
BUSD,ETH,inf,8414.460117798748,0
BUSD,FTT,1215127772.0075188,13324.135173229042,0
BUSD,FUN,12414469607.750141,36274.76977880352,0
BUSD,GTO,inf,9497.903090849692,0
BUSD,HBAR,232616.2133093511,4122.768614572577,0
BUSD,ICX,inf,4777.272939925662,0
BUSD,IOST,inf,17361.231645752487,0
BUSD,IOTA,inf,6258.329157378552,0
BUSD,IOTX,inf,18314.22061282262,0
BUSD,LINK,8842240.506833723,5904.011568175756,0
BUSD,LSK,707776.9194031775,947.7916123997643,0
BUSD,LTC,4988822.590623148,1611.7376160324955,0
BUSD,MATIC,21831722.968824368,40564.21956322934,0
BUSD,MITH,410813110.15563744,29345.732305309783,0
BUSD,NANO,inf,8006.549265723009,0
BUSD,NEO,inf,3439.3643079299673,0
BUSD,NULS,2135954.4140343107,1358.0491501569538,0
BUSD,OMG,inf,13899.946466954993,0
BUSD,ONT,3914989.9910540585,574.6897328143845,0
BUSD,QTUM,inf,3340.000802689459,0
BUSD,RLC,inf,5059.792754223234,0
BUSD,STX,40115993.77003603,16236.644251453852,0
BUSD,THETA,inf,711467.9362994154,0
BUSD,TRX,inf,2635.353256653587,0
BUSD,TUSD,15.556944658766614,4.8165478363679476e-05,0
BUSD,VET,inf,56622.14496622723,0
BUSD,WAN,inf,7387.316836135662,0
BUSD,WAVES,2699504.322839721,12241.211375878076,0
BUSD,WTC,49611.39446646177,1410.1944061255672,0
BUSD,XLM,inf,5025.880933775784,0
BUSD,XMR,inf,1202.6049131017517,0
BUSD,XRP,215361.33602642955,1090.462832983002,0
BUSD,XTZ,1876.8755059941088,107.48507882292418,0
BUSD,ZEC,37552.520286908264,650.0844244236032,0
BUSD,ZIL,inf,122889.89621469866,0
BUSD,ZRX,inf,6402.120519777507,0
CTXC,CVC,inf,38903.07416971923,0
CTXC,DASH,2239.7131729551797,101.23171788488622,0
CTXC,DATA,1147.1090629141986,48.93527009879263,0
CTXC,DENT,3163432921.079393,358171.73416369496,0
CTXC,DOGE,inf,253218.778869768,0
CTXC,ENJ,inf,16547.32966781811,0
CTXC,EOS,2054.8001986462077,215.93905629847006,0
CTXC,ETC,13395.433443850852,115.51527581844073,0
CTXC,ETH,inf,5373.998901289658,0
CTXC,FTT,1208341062.610281,8911.94125259118,0
CTXC,FUN,12394467155.970049,29253.482161488897,0
CTXC,GTO,inf,5824.429490004726,0
CTXC,HBAR,149119.45790567406,1890.2279381575686,0
CTXC,ICX,inf,2363.915945292777,0
CTXC,IOST,inf,12349.4459444692,0
CTXC,IOTA,inf,3369.9458812969438,0
CTXC,IOTX,inf,13044.945741893362,0
CTXC,LINK,8354587.500057609,3542.312566690423,0
CTXC,LSK,549514.5295216665,107.5325393892197,0
CTXC,LTC,4608243.9163320325,574.0238553720784,0
CTXC,MATIC,20941822.761134047,32577.250053087002,0
CTXC,MITH,406875545.5784478,22582.709956775987,0
CTXC,NANO,inf,5020.74340700817,0
CTXC,NEO,inf,1576.275928245922,0
CTXC,NULS,1863086.9006571255,286.73267703471123,0
CTXC,OMG,inf,10056.886631795904,0
CTXC,ONT,3542017.5643716385,60.39626221625775,0
CTXC,QTUM,inf,1370.9719147470626,0
CTXC,RLC,inf,2849.8144166956645,0
CTXC,STX,38903433.87743826,11344.502834845609,0
CTXC,THETA,inf,676044.0527433823,0
CTXC,TRX,inf,996.5748234229184,0
CTXC,TUSD,11260.049889568305,517.3549296541927,0
CTXC,VET,inf,47222.92340889442,0
CTXC,WAN,inf,4142.83286236032,0
CTXC,WAVES,2435146.8814168717,8622.469805416325,0
CTXC,WTC,15583.944908734342,269.5582766086553,0
CTXC,XLM,inf,2761.969007329379,0
CTXC,XMR,inf,387.11699639781807,0
CTXC,XRP,143938.48325328523,319.8141124288873,0
CTXC,XTZ,4352.515097705712,180.41531476510238,0
CTXC,ZEC,11445.026895086783,96.35566875487498,0
CTXC,ZIL,inf,108940.74251830293,0
CTXC,ZRX,inf,3617.619630622402,0
CVC,DASH,inf,40140.57734211854,0
CVC,DATA,inf,39502.833751361,0
CVC,DENT,inf,203249.20296928656,0
CVC,DOGE,0.0,146624.5345086302,0
CVC,ENJ,0.0,10045.46120143608,0
CVC,EOS,inf,44031.71302287724,0
CVC,ETC,inf,39961.93205817752,0
CVC,ETH,0.0,17577.53860537117,0
CVC,FTT,inf,11551.249067716693,0
CVC,FUN,inf,4399.758820607821,0
CVC,GTO,0.0,19032.535200339684,0
CVC,HBAR,inf,25367.814987658057,0
CVC,ICX,0.0,22641.251613550536,0
CVC,IOST,0.0,8746.001946971257,0
CVC,IOTA,0.0,19932.63754429275,0
CVC,IOTX,0.0,8815.693569602787,0
CVC,LINK,inf,22591.40530539303,0
CVC,LSK,inf,35620.822918889695,0
CVC,LTC,inf,32379.217690917078,0
CVC,MATIC,inf,5468.3285637812505,0
CVC,MITH,inf,12032.73479310252,0
CVC,NANO,0.0,18604.633451999784,0
CVC,NEO,0.0,27184.24885481655,0
CVC,NULS,inf,34395.774448719836,0
CVC,OMG,0.0,16974.341558888384,0
CVC,ONT,inf,38492.74505346405,0
CVC,QTUM,0.0,27375.375341356095,0
CVC,RLC,0.0,25473.260981791544,0
CVC,STX,inf,10579.730216231279,0
CVC,THETA,0.0,411823.55023452285,0
CVC,TRX,0.0,29342.054113229005,0
CVC,TUSD,inf,47546.76462695339,0
CVC,VET,0.0,10678.455586673643,0
CVC,WAN,0.0,18810.830792901917,0
CVC,WAVES,inf,14664.097577045826,0
CVC,WTC,inf,33419.62738510225,0
CVC,XLM,0.0,22781.225533603745,0
CVC,XMR,0.0,34550.973472125115,0
CVC,XRP,inf,36268.46519721292,0
CVC,XTZ,inf,43594.73039059278,0
CVC,ZEC,inf,37555.03850405388,0
CVC,ZIL,0.0,20960.233046460868,0
CVC,ZRX,0.0,20365.58367661437,0
DASH,DATA,1864.64580061858,88.95346321619985,0
DASH,DENT,3166286472.3957143,365140.4229181823,0
DASH,DOGE,inf,255759.78879453067,0
DASH,ENJ,inf,18002.555902118966,0
DASH,EOS,1128.553872890238,110.17263719622137,0
DASH,ETC,15526.847295249656,83.53808528870947,0
DASH,ETH,inf,5677.040218578221,0
DASH,FTT,1209383232.258446,9584.30710291349,0
DASH,FUN,12397263597.070154,30274.32168647426,0
DASH,GTO,inf,6759.41016396228,0
DASH,HBAR,165889.506211291,2340.5363464077527,0
DASH,ICX,inf,2702.5871714789705,0
DASH,IOST,inf,13040.30845571463,0
DASH,IOTA,inf,3791.636813489746,0
DASH,IOTX,inf,14101.889759820597,0
DASH,LINK,8415968.159869889,3788.831797643793,0
DASH,LSK,581671.7857378798,232.01277130745046,0
DASH,LTC,4642618.403559341,577.6737563813987,0
DASH,MATIC,21108430.30030873,34146.468042026616,0
DASH,MITH,407885731.01848435,24366.949888937306,0
DASH,NANO,inf,5263.339884388977,0
DASH,NEO,inf,1819.0967160184744,0
DASH,NULS,1933200.9056123863,530.2877499211259,0
DASH,OMG,inf,10821.396881780372,0
DASH,ONT,3627501.7140676402,128.92308666872515,0
DASH,QTUM,inf,1744.0655453615539,0
DASH,RLC,inf,3290.0729871486974,0
DASH,STX,39114415.764389604,12205.149982449031,0
DASH,THETA,inf,684182.997543643,0
DASH,TRX,inf,1286.8870282417918,0
DASH,TUSD,7786.361260176786,335.16721611479943,0
DASH,VET,inf,49171.679306303304,0
DASH,WAN,inf,4817.382545703373,0
DASH,WAVES,2462641.541648209,8991.060411316306,0
DASH,WTC,22027.722654192374,477.4958551189498,0
DASH,XLM,inf,2941.553002834185,0
DASH,XMR,inf,395.57299568919797,0
DASH,XRP,156065.4490248096,403.3003728208831,0
DASH,XTZ,2719.8797802169724,102.46880076547512,0
DASH,ZEC,13858.130530595841,105.05900928845946,0
DASH,ZIL,inf,111230.03578182647,0
DASH,ZRX,inf,4050.8825519439597,0
DATA,DENT,3164427069.393245,359447.1397138005,0
DATA,DOGE,inf,255456.49253320898,0
DATA,ENJ,inf,16936.77980887338,0
DATA,EOS,1710.930918120614,179.58075034838888,0
DATA,ETC,16402.613685230837,132.04356332764505,0
DATA,ETH,inf,5597.134310632467,0
DATA,FTT,1209139525.4696171,9210.938745172414,0
DATA,FUN,12396533584.427916,29637.062489210202,0
DATA,GTO,inf,6137.149585290488,0
DATA,HBAR,156232.1813533802,1977.4725155744145,0
DATA,ICX,inf,2497.3329611823215,0
DATA,IOST,inf,12697.595410643453,0
DATA,IOTA,inf,3592.7185092438617,0
DATA,IOTX,inf,13404.969450346849,0
DATA,LINK,8424281.711041754,3754.0562031421177,0
DATA,LSK,567803.6016842348,140.77934431950894,0
DATA,LTC,4657821.180699933,637.8614054353501,0
DATA,MATIC,21034437.17206731,33043.11594824672,0
DATA,MITH,407414844.4522075,23205.399270688416,0
DATA,NANO,inf,5256.917896373656,0
DATA,NEO,inf,1760.0752608779007,0
DATA,NULS,1900717.9189140215,365.3765997507279,0
DATA,OMG,inf,10469.626580795826,0
DATA,ONT,3595117.596199745,88.67825123961181,0
DATA,QTUM,inf,1550.9052475805308,0
DATA,RLC,inf,3057.875913983905,0
DATA,STX,39068250.442854926,11779.362036609149,0
DATA,THETA,inf,678431.5770351383,0
DATA,TRX,inf,1152.918932536506,0
DATA,TUSD,8789.816095920705,441.5690201279208,0
DATA,VET,inf,48308.44862095979,0
DATA,WAN,inf,4411.207858678451,0
DATA,WAVES,2470909.19412082,8936.339645772829,0
DATA,WTC,18686.036239030964,327.37760674313944,0
DATA,XLM,inf,2924.146054120126,0
DATA,XMR,inf,449.2190867793458,0
DATA,XRP,155773.53255382032,411.74815159711824,0
DATA,XTZ,3012.3257143743904,142.33900886970193,0
DATA,ZEC,14730.598063252424,138.59391891035688,0
DATA,ZIL,inf,109961.76857260811,0
DATA,ZRX,inf,3804.8077984232104,0
DENT,DOGE,inf,237709.3620415232,0
DENT,ENJ,inf,235035.98131604574,0
DENT,EOS,3166904014.9857225,373274.7250441763,0
DENT,ETC,3157047180.881006,363055.8168596346,0
DENT,ETH,inf,308075.238687747,0
DENT,FTT,1021287700.9320414,273533.7781263797,0
DENT,FUN,5953441958.704332,238088.73641397996,0
DENT,GTO,inf,280174.4488910383,0
DENT,HBAR,3125400984.5451217,315616.6606236473,0
DENT,ICX,inf,314883.2926250871,0
DENT,IOST,inf,264902.8421048487,0
DENT,IOTA,inf,306519.08721230755,0
DENT,IOTX,inf,256043.56294354543,0
DENT,LINK,2955716964.899729,324161.06814455,0
DENT,LSK,3086521151.222748,348254.28123486903,0
DENT,LTC,2996993247.735313,348374.90060165204,0
DENT,MATIC,2736424579.3808923,205848.99771776295,0
DENT,MITH,1461273025.0631049,214946.02289480236,0
DENT,NANO,inf,312110.63437624706,0
DENT,NEO,inf,329295.27078022994,0
DENT,NULS,3035521643.9459743,345158.9560736839,0
DENT,OMG,inf,294754.53491278004,0
DENT,ONT,2988132366.454675,358018.64389559184,0
DENT,QTUM,inf,323676.59559756034,0
DENT,RLC,inf,325459.6252860248,0
DENT,STX,2603204352.0412197,263978.4042182532,0
DENT,THETA,inf,118021.69522153109,0
DENT,TRX,inf,330146.3942964362,0
DENT,TUSD,3174044338.944013,382664.2362659899,0
DENT,VET,inf,195656.03973029187,0
DENT,WAN,inf,294594.9737024222,0
DENT,WAVES,3043114677.726383,296245.6345957809,0
DENT,WTC,3151096754.5064464,341930.6347298477,0
DENT,XLM,inf,324080.1605244695,0
DENT,XMR,inf,352428.6716034361,0
DENT,XRP,3133782903.880974,352231.73877759086,0
DENT,XTZ,3169976168.1056156,372356.9269274936,0
DENT,ZEC,3156517748.978358,358241.3206159629,0
DENT,ZIL,inf,151276.10084277068,0
DENT,ZRX,inf,311964.1493134324,0
DOGE,ENJ,0.0,177421.80654369504,0
DOGE,EOS,inf,263006.3113223225,0
DOGE,ETC,inf,250286.53955478984,0
DOGE,ETH,0.0,208414.71657964375,0
DOGE,FTT,inf,188175.8581089287,0
DOGE,FUN,inf,166605.6193575512,0
DOGE,GTO,0.0,203447.5342102065,0
DOGE,HBAR,inf,226127.52459715545,0
DOGE,ICX,0.0,222738.87224248113,0
DOGE,IOST,0.0,178550.307941461,0
DOGE,IOTA,0.0,209837.15669918802,0
DOGE,IOTX,0.0,186250.75269268994,0
DOGE,LINK,inf,220319.68187030844,0
DOGE,LSK,inf,247514.71199383328,0
DOGE,LTC,inf,240857.8848088083,0
DOGE,MATIC,inf,154973.46290234532,0
DOGE,MITH,inf,163131.28311498906,0
DOGE,NANO,0.0,203183.18831658442,0
DOGE,NEO,0.0,221048.62889033536,0
DOGE,NULS,inf,243559.45720758077,0
DOGE,OMG,0.0,205648.8674255485,0
DOGE,ONT,inf,251728.6741260314,0
DOGE,QTUM,0.0,222904.14629811817,0
DOGE,RLC,0.0,228267.14555232355,0
DOGE,STX,inf,177272.79983162365,0
DOGE,THETA,0.0,318584.4584414797,0
DOGE,TRX,0.0,229578.4545363068,0
DOGE,TUSD,inf,270590.2175106737,0
DOGE,VET,0.0,99608.25886559341,0
DOGE,WAN,0.0,210009.6604803321,0
DOGE,WAVES,inf,203119.5723378236,0
DOGE,WTC,inf,243159.7038185137,0
DOGE,XLM,0.0,221695.55393923083,0
DOGE,XMR,0.0,244328.31834669932,0
DOGE,XRP,inf,244162.04040612982,0
DOGE,XTZ,inf,262648.1724287541,0
DOGE,ZEC,inf,249587.98806064355,0
DOGE,ZIL,0.0,124660.86257131932,0
DOGE,ZRX,0.0,216924.3880737489,0
ENJ,EOS,inf,20215.49712687996,0
ENJ,ETC,inf,17586.86808331517,0
ENJ,ETH,0.0,7874.404840500416,0
ENJ,FTT,inf,2712.329303632934,0
ENJ,FUN,inf,9969.497461211391,0
ENJ,GTO,0.0,4732.641544332832,0
ENJ,HBAR,inf,7663.45485235546,0
ENJ,ICX,0.0,8104.691554638805,0
ENJ,IOST,0.0,3398.954344223688,0
ENJ,IOTA,0.0,6693.691449417384,0
ENJ,IOTX,0.0,2141.2810009827235,0
ENJ,LINK,inf,10228.881157193015,0
ENJ,LSK,inf,14648.737211373478,0
ENJ,LTC,inf,14098.650564243824,0
ENJ,MATIC,inf,4053.9434701883233,0
ENJ,MITH,inf,4186.091991401702,0
ENJ,NANO,0.0,8375.057460455457,0
ENJ,NEO,0.0,10666.717419786688,0
ENJ,NULS,inf,13797.068421476288,0
ENJ,OMG,0.0,9305.565325802008,0
ENJ,ONT,inf,16604.771840943715,0
ENJ,QTUM,0.0,9983.882034686476,0
ENJ,RLC,0.0,10533.44832385695,0
ENJ,STX,inf,2936.1034791036095,0
ENJ,THETA,0.0,487796.79179435864,0
ENJ,TRX,0.0,11314.168689416,0
ENJ,TUSD,inf,22498.078075909252,0
ENJ,VET,0.0,14419.121264245141,0
ENJ,WAN,0.0,5442.636104428207,0
ENJ,WAVES,inf,7991.199449742293,0
ENJ,WTC,inf,13122.57337925335,0
ENJ,XLM,0.0,9977.170176418582,0
ENJ,XMR,0.0,15082.631679174447,0
ENJ,XRP,inf,15497.355514285884,0
ENJ,XTZ,inf,19898.227864753746,0
ENJ,ZEC,inf,16420.147899666274,0
ENJ,ZIL,0.0,50029.27348680145,0
ENJ,ZRX,0.0,8143.196031823876,0
EOS,ETC,17174.643741621156,173.26629019803138,0
EOS,ETH,inf,7085.285279633888,0
EOS,FTT,1210533933.1789188,11509.516247239706,0
EOS,FUN,12400916133.360207,33445.78320277176,0
EOS,GTO,inf,7948.291207994361,0
EOS,HBAR,177389.0677811928,3198.3527133189286,0
EOS,ICX,inf,3732.977491931784,0
EOS,IOST,inf,15292.762169263158,0
EOS,IOTA,inf,5002.689855733944,0
EOS,IOTX,inf,16219.44391319995,0
EOS,LINK,8497939.188079614,4830.588861583947,0
EOS,LSK,598342.4244215474,504.55915558090726,0
EOS,LTC,4717392.102127616,1066.8868908512288,0
EOS,MATIC,21252976.853444483,37503.89897151743,0
EOS,MITH,408093017.3878668,26578.786954998664,0
EOS,NANO,inf,6688.97276706765,0
EOS,NEO,inf,2557.949053657444,0
EOS,NULS,1955668.9046529676,842.6203994238818,0
EOS,OMG,inf,12248.995708468676,0
EOS,ONT,3658525.3510161513,253.16036822470414,0
EOS,QTUM,inf,2421.4123483723256,0
EOS,RLC,inf,4092.240901790702,0
EOS,STX,39276534.075314805,14194.251575161128,0
EOS,THETA,inf,698110.0255287366,0
EOS,TRX,inf,1839.1209379269771,0
EOS,TUSD,5626.737928688994,80.20251564584203,0
EOS,VET,inf,52755.869659745396,0
EOS,WAN,inf,6015.904697768397,0
EOS,WAVES,2509233.9652396943,10645.044013279166,0
EOS,WTC,24968.98279611067,861.8103865750059,0
EOS,XLM,inf,3992.2184530228087,0
EOS,XMR,inf,746.0029294094028,0
EOS,XRP,159060.078881549,626.1829338004239,0
EOS,XTZ,1274.2879297550426,12.407549379900168,0
EOS,ZEC,16666.17233562733,300.18375363181747,0
EOS,ZIL,inf,117404.11166827436,0
EOS,ZRX,inf,5195.369491854773,0
ETC,ETH,inf,5624.608182637055,0
ETC,FTT,1203026185.2762654,9414.210355939707,0
ETC,FUN,12379720477.230886,30250.13212836886,0
ETC,GTO,inf,6327.298221956212,0
ETC,HBAR,114819.28772603345,2311.879320334339,0
ETC,ICX,inf,2725.174627155082,0
ETC,IOST,inf,12838.272869898992,0
ETC,IOTA,inf,3635.3100555775072,0
ETC,IOTX,inf,13925.50375730981,0
ETC,LINK,7959505.084830803,3744.5420623591685,0
ETC,LSK,457311.6165360382,246.5023057823418,0
ETC,LTC,4289295.189773719,615.483780174069,0
ETC,MATIC,20339359.066269234,33851.728386554496,0
ETC,MITH,403882120.56252325,23421.312786661536,0
ETC,NANO,inf,5080.669557626203,0
ETC,NEO,inf,1564.4823238170306,0
ETC,NULS,1684406.9103503353,454.1482518525375,0
ETC,OMG,inf,10552.320092313283,0
ETC,ONT,3265761.6272127116,111.82769078393387,0
ETC,QTUM,inf,1482.2610256993692,0
ETC,RLC,inf,3207.792171255612,0
ETC,STX,37890409.894684814,11741.930623673079,0
ETC,THETA,inf,681426.3356584006,0
ETC,TRX,inf,1093.8895708147513,0
ETC,TUSD,39146.610913767436,446.171008344396,0
ETC,VET,inf,47310.89824918254,0
ETC,WAN,inf,4624.342177957495,0
ETC,WAVES,2229016.0476537757,8939.75098157903,0
ETC,WTC,12666.040726665035,478.6316904895241,0
ETC,XLM,inf,2953.6062481334034,0
ETC,XMR,inf,395.38352638738974,0
ETC,XRP,92491.51353894129,293.7359209785714,0
ETC,XTZ,25424.238630916898,165.50996052053097,0
ETC,ZEC,6022.98747201119,101.15248075702328,0
ETC,ZIL,inf,110725.73490058552,0
ETC,ZRX,inf,4007.946384250576,0
ETH,FTT,inf,2008.18536303153,0
ETH,FUN,inf,10826.767985460066,0
ETH,GTO,0.0,3126.836096416729,0
ETH,HBAR,inf,2254.4293047798687,0
ETH,ICX,0.0,1191.0794909609108,0
ETH,IOST,0.0,3112.0807002937054,0
ETH,IOTA,0.0,1005.3461620925467,0
ETH,IOTX,0.0,3721.966233405898,0
ETH,LINK,inf,610.9254368559672,0
ETH,LSK,inf,4388.909011641196,0
ETH,LTC,inf,2743.3511887973655,0
ETH,MATIC,inf,16914.685491808686,0
ETH,MITH,inf,12940.879929882245,0
ETH,NANO,0.0,609.5114853655443,0
ETH,NEO,0.0,1837.4606017978747,0
ETH,NULS,inf,3976.725300228809,0
ETH,OMG,0.0,2779.8037540690466,0
ETH,ONT,inf,5097.342991501124,0
ETH,QTUM,0.0,2248.9019705184323,0
ETH,RLC,0.0,1647.1134570455133,0
ETH,STX,inf,3022.0386213534066,0
ETH,THETA,0.0,582565.3539406777,0
ETH,TRX,0.0,2555.2526904132083,0
ETH,TUSD,inf,8415.275133867051,0
ETH,VET,0.0,26929.10770138495,0
ETH,WAN,0.0,1344.8452662908694,0
ETH,WAVES,inf,1093.3419510103652,0
ETH,WTC,inf,3822.05625720685,0
ETH,XLM,0.0,594.6241622447162,0
ETH,XMR,0.0,3487.340457167795,0
ETH,XRP,inf,4473.177474444328,0
ETH,XTZ,inf,6906.69085218797,0
ETH,ZEC,inf,4617.584759365021,0
ETH,ZIL,0.0,68637.32655098931,0
ETH,ZRX,0.0,779.6277638599653,0
FTT,FUN,6375529337.629782,8537.806245557123,0
FTT,GTO,inf,2275.293476287592,0
FTT,HBAR,1182892212.4577296,3127.0962393846503,0
FTT,ICX,inf,2544.517974553975,0
FTT,IOST,inf,709.0294849856732,0
FTT,IOTA,inf,1620.4173793331047,0
FTT,IOTX,inf,1331.902136658639,0
FTT,LINK,1040843902.1259499,3561.932154595705,0
FTT,LSK,1159475737.3722699,7443.652460533983,0
FTT,LTC,1075372989.3088257,6321.1873392988455,0
FTT,MATIC,918856958.9858335,8482.14180731529,0
FTT,MITH,360100097.70371795,7241.457216301859,0
FTT,NANO,inf,2099.916392142108,0
FTT,NEO,inf,4143.256255385845,0
FTT,NULS,1124746337.0644288,6962.263153975528,0
FTT,OMG,inf,4807.94962862632,0
FTT,ONT,1092170038.254056,8810.662443560981,0
FTT,QTUM,inf,4131.440656490607,0
FTT,RLC,inf,4549.963658485331,0
FTT,STX,825531333.0513204,934.5240816997882,0
FTT,THETA,inf,537963.1533869616,0
FTT,TRX,inf,4978.749518103576,0
FTT,TUSD,1215265820.6320662,13324.945455691717,0
FTT,VET,inf,19019.694877820526,0
FTT,WAN,inf,1594.5252791203393,0
FTT,WAVES,1115853614.755988,2834.463687189231,0
FTT,WTC,1200314295.3920257,6440.303353454182,0
FTT,XLM,inf,3160.9149310654693,0
FTT,XMR,inf,7222.711351195772,0
FTT,XRP,1187863729.9173398,7928.733075579215,0
FTT,XTZ,1212490521.7897544,11287.879694959438,0
FTT,ZEC,1202389618.2246194,8419.616527062375,0
FTT,ZIL,inf,58360.5571469082,0
FTT,ZRX,inf,2405.4749020756963,0
FUN,GTO,inf,14733.28884105736,0
FUN,HBAR,12318590829.96411,18487.61107235134,0
FUN,ICX,inf,16039.315266428244,0
FUN,IOST,inf,6551.226029608836,0
FUN,IOTA,inf,14430.701197372586,0
FUN,IOTX,inf,6804.771114005965,0
FUN,LINK,11808397153.455954,15023.283337248457,0
FUN,LSK,12247527597.609451,26730.339486583696,0
FUN,LTC,11949552460.846869,23448.288711391997,0
FUN,MATIC,11517230446.778687,9107.29100745946,0
FUN,MITH,9228995019.778038,13660.360092996987,0
FUN,NANO,inf,12106.561870877762,0
FUN,NEO,inf,19924.99847739027,0
FUN,NULS,12134312956.53257,25469.598275325683,0
FUN,OMG,inf,11877.694341479979,0
FUN,ONT,12032242432.691355,28853.80763138264,0
FUN,QTUM,inf,20297.959340564707,0
FUN,RLC,inf,17691.658749594822,0
FUN,STX,11182179554.04183,8751.363170375804,0
FUN,THETA,inf,461848.5257731104,0
FUN,TRX,inf,21897.181809497986,0
FUN,TUSD,12414962215.87572,36276.301835927006,0
FUN,VET,inf,17094.890965594546,0
FUN,WAN,inf,13892.42091419295,0
FUN,WAVES,12084399306.736904,10220.791228869135,0
FUN,WTC,12370413532.40231,24945.11486567034,0
FUN,XLM,inf,15233.12623951292,0
FUN,XMR,inf,25581.92672467253,0
FUN,XRP,12334285144.305895,27553.45623108082,0
FUN,XTZ,12406359812.733194,32945.48273341526,0
FUN,ZEC,12374855360.054327,28007.02390557722,0
FUN,ZIL,inf,31653.237717221007,0
FUN,ZRX,inf,13402.972205456828,0
GTO,HBAR,inf,2314.8524691582493,0
GTO,ICX,0.0,2282.748304462039,0
GTO,IOST,0.0,4127.125483587851,0
GTO,IOTA,0.0,1710.3591147066259,0
GTO,IOTX,0.0,3993.801542250397,0
GTO,LINK,inf,3607.966027129956,0
GTO,LSK,inf,4735.675070440889,0
GTO,LTC,inf,4647.739850928207,0
GTO,MATIC,inf,15205.578301977006,0
GTO,MITH,inf,5821.3447435848,0
GTO,NANO,0.0,3324.4561055145823,0
GTO,NEO,0.0,2847.664308439629,0
GTO,NULS,inf,4322.195616045457,0
GTO,OMG,0.0,4994.3121820728065,0
GTO,ONT,inf,5788.5287937018,0
GTO,QTUM,0.0,2072.1921581341894,0
GTO,RLC,0.0,3524.546158125145,0
GTO,STX,inf,2451.440927065382,0
GTO,THETA,0.0,568179.5233988722,0
GTO,TRX,0.0,2641.2421501634312,0
GTO,TUSD,inf,9498.528176073309,0
GTO,VET,0.0,23719.825504944685,0
GTO,WAN,0.0,925.461042589936,0
GTO,WAVES,inf,4272.629360054399,0
GTO,WTC,inf,4058.629016896437,0
GTO,XLM,0.0,3063.066923444598,0
GTO,XMR,0.0,5072.29251509278,0
GTO,XRP,inf,4844.904503936062,0
GTO,XTZ,inf,7790.883948148593,0
GTO,ZEC,inf,5690.929763523296,0
GTO,ZIL,0.0,72323.17023276929,0
GTO,ZRX,0.0,2455.1869599712195,0
HBAR,ICX,inf,499.17264367374844,0
HBAR,IOST,inf,5551.8320404373535,0
HBAR,IOTA,inf,830.2522871415227,0
HBAR,IOTX,inf,5670.696561994345,0
HBAR,LINK,6728550.484151461,1915.4051350585953,0
HBAR,LSK,170352.74875721778,1315.0624521948007,0
HBAR,LTC,3368173.7022205805,1288.5304497013506,0
HBAR,MATIC,17636478.242955346,19271.488649686893,0
HBAR,MITH,393679219.69437814,13921.666590859884,0
HBAR,NANO,inf,2277.0184558079955,0
HBAR,NEO,inf,1017.7196621303394,0
HBAR,NULS,1090897.237420311,1176.348199344575,0
HBAR,OMG,inf,6271.105020503086,0
HBAR,ONT,2439279.009249879,1931.6310604597797,0
HBAR,QTUM,inf,794.0875559506856,0
HBAR,RLC,inf,1688.8998976259277,0
HBAR,STX,34680886.39490002,5156.638680504685,0
HBAR,THETA,inf,610174.489702668,0
HBAR,TRX,inf,942.5307322590227,0
HBAR,TUSD,234410.99177840873,4123.190463986689,0
HBAR,VET,inf,33530.628098755384,0
HBAR,WAN,inf,1028.4107329399112,0
HBAR,WAVES,1623475.5713662833,4580.186526997351,0
HBAR,WTC,76147.12758652784,906.2732349523377,0
HBAR,XLM,inf,1304.4670642553242,0
HBAR,XMR,inf,1565.0099607182935,0
HBAR,XRP,93790.75401928333,1843.5379543999873,0
HBAR,XTZ,198761.9371446248,3063.056275418229,0
HBAR,ZEC,103571.80433930446,1850.6018213436405,0
HBAR,ZIL,inf,85124.42710136254,0
HBAR,ZRX,inf,1343.2493287543934,0
ICX,IOST,0.0,4304.932261369394,0
